2020-02-19,ES,Barcelona,so2,91,0.6,10.7,1.1,23.86
2020-03-30,ES,Barcelona,so2,94,0.6,2.1,1.1,1.83
2020-09-27,ES,Barcelona,so2,49,0.6,1.6,1.1,1.42
2020-11-22,ES,Barcelona,so2,107,0.6,9.7,1.1,40.31
2020-12-28,ES,Barcelona,so2,65,0.6,23.4,0.6,199.61
2020-02-11,ES,Barcelona,so2,89,0.6,6.1,1.6,19.27
2020-02-16,ES,Barcelona,so2,52,0.6,3.1,1.1,3.46
2020-08-18,ES,Barcelona,so2,72,0.6,1.1,0.6,0.54
2020-09-05,ES,Barcelona,so2,94,0.6,2.1,0.6,1.17
2020-09-16,ES,Barcelona,so2,120,0.6,5.6,1.1,7.43
2020-10-05,ES,Barcelona,so2,157,0.6,5.1,1.1,5.27
2020-12-25,ES,Barcelona,so2,86,0.6,2.1,1.1,1.95
2021-01-18,ES,Barcelona,so2,189,0.6,69.4,1.6,585.89
2020-11-04,ES,Barcelona,so2,73,0.6,4.1,1.1,6.34
2020-01-05,ES,Barcelona,so2,139,0.6,19.3,1.1,171.25
2020-01-22,ES,Barcelona,so2,111,0.6,2.6,1.1,2.39
2020-03-07,ES,Barcelona,so2,94,0.6,1.6,1.1,1.38
2020-04-24,ES,Barcelona,so2,108,0.6,3.6,1.1,2.89
2020-06-19,ES,Barcelona,so2,73,0.6,2.6,0.6,3.74
2020-07-11,ES,Barcelona,so2,94,0.6,2.6,0.6,2.11
2020-07-18,ES,Barcelona,so2,63,0.6,1.6,0.6,0.86
2020-09-03,ES,Barcelona,so2,128,0.6,3.1,1.1,3.99
2020-02-14,ES,Barcelona,so2,69,0.6,4.6,1.6,12.71
2020-03-12,ES,Barcelona,so2,161,0.6,7.1,1.6,12.72
2020-04-19,ES,Barcelona,so2,44,0.6,2.6,1.1,2.95
